chunk_id,document_id,file_name,document_type,page_number,page_chunk_index,chunk_sequence,character_count,chunk_text
CHK_97D657ED7D5E,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,5,1,17,1200,"Annals of Hematology (2024) 103:4183–4191 88.1% (95% CI, 73.4, 94.9) in the zanubrutinib group vs. 62.0% (95% CI, 45.6, 74.8) in the ibrutinib group were free from treatment failure (Supplementary Fig. 3). In the high-risk subgroup of patients with del(17p) or TP53 mutation, PFS also favored the zanubrutinib group over the ibrutinib group as assessed by INV (HR, 0.49 [95% CI, 0.14, 1.67]), and IRC (HR, 0.51 [95% CI, 0.12, 2.13]). There were 3 (18.8%) vs. 5 (35.7%) instances of PD and 2 (12.5%) vs. 2 (14.3%) deaths without PD in the zanubruti­ nib vs. ibrutinib groups, respectively. The PFS rate by INV at 18 months was 73.3% (95% CI, 43.6, 89.1) with zanubru­ tinib and 50.0% (95% CI, 22.9, 72.2) with ibrutinib. Overall survival A total of 4 (8.5%) patients in the zanubrutinib group and 8 (18.6%) in the ibrutinib group died. The HR for OS was 0.45 (95% CI, 0.14, 1.50) with zanubrutinib vs. ibrutinib. Median OS had not been reached in either group (Fig. 3B). The OS rate at 24 months was 91.1% (95% CI, 78.0, 96.6) with zanubrutinib and 81.2% (95% CI, 65.9, 90.1) with ibrutinib. INV, responders in the zanubrutinib group had an 18-month event-free rate of 91.3% (95% CI, 75.5, 97.1) compa"
CHK_65D5537BED80,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,5,2,18,1200,"1.1% (95% CI, 78.0, 96.6) with zanubrutinib and 81.2% (95% CI, 65.9, 90.1) with ibrutinib. INV, responders in the zanubrutinib group had an 18-month event-free rate of 91.3% (95% CI, 75.5, 97.1) compared with 69.2% (95% CI, 49.1, 82.7) in the ibrutinib group. These values were 94.7% (95% CI, 80.3, 98.6) vs. 77.5% (95% CI, 58.3, 88.6), respectively, as assessed by IRC (Sup­ plementary Table 3). Progression-free survival With a median follow-up of 22.6 months for the PFS end­ point, PFS by INV was improved with zanubrutinib vs. ibrutinib (HR, 0.34 [95% CI, 0.15, 0.77]) (Fig. 3A). There were 6 (12.8%) vs. 14 (32.6%) events of progressive disease (PD) and 2 (4.3%) vs. 5 (11.6%) deaths without PD in the zanubrutinib vs. ibrutinib groups, respectively. Zanubru­ tinib also showed improved PFS compared with ibrutinib when assessed by IRC (Supplementary Fig. 2). The PFS rate by INV at 18 months was 88.9% (95% CI, 75.3, 95.2) with zanubrutinib vs. 66.8% (95% CI, 50.5, 78.8) with ibrutinib; at 24 months it was 84.1% (95% CI, 69.5, 92.1) vs. 55.8% (95% CI, 37.7, 70.5). Median PFS by INV was not reached in the zanubrutinib group and was 32.1 months (95% CI, 21.4, not evaluable) in the ibrutinib"
CHK_BDFC900E99A9,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,5,3,19,850,"months it was 84.1% (95% CI, 69.5, 92.1) vs. 55.8% (95% CI, 37.7, 70.5). Median PFS by INV was not reached in the zanubrutinib group and was 32.1 months (95% CI, 21.4, not evaluable) in the ibrutinib group. At 24 months, Fig. 3 PFS by INV (a) and OS (b) in the Chinese subgroup (ITT). INV, investigator assessment; ITT, intent-to-treat; OS, overall survival; PFS, progression-free survival Fig. 2 Best overall response by INV in the Chinese subgroup (ITT). CR, complete response; CRi, complete response with incomplete bone marrow recovery; DC, discontinued prior to first assessment; INV, investigator assessment; ITT, intent-to-treat; NA, not assessed; NE, not evaluable; nPR, nodular partial response; ORR, overall response rate; PD, progressive disease; PR, partial response; PR-L, partial response with lymphocytosis; SD, stable disease 1 3 4187"
CHK_8A6228B4A220,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,6,1,20,1200,"Annals of Hematology (2024) 103:4183–4191 [72.1%]). Non-hematologic Grade ≥ 3 TEAEs that occurred in ≥ 10% of patients in either arm were pneumonia (13.3% vs. 18.6%) and URTI (11.1% vs. 7.0%) (Supplementary Table 4). Serious TEAEs also occurred less frequently with zanubruti­ nib vs. ibrutinib (16 [35.6%] vs. 22 [51.2%]). In the zanubru­ tinib group, 2 patients (4.4%) had TEAEs leading to death vs. 3 (7.0%) in the ibrutinib group (Supplementary Table 5). The most common fatal TEAEs were infections and infestations, which occurred in 2 patients (4.4%) in the zanubrutinib group and 1 patient (2.3%) in the ibrutinib group. In the intent-to-treat population, the treatment discontinu­ ation rate was lower with zanubrutinib (14.9%) vs. ibrutinib (41.9%). Most treatment discontinuation was due to PD (6.4% vs. 20.9%, respectively) and AEs, and fewer AEs led to dis­ continuation in the zanubrutinib group than in the ibrutinib group (3 [6.4%] vs. 6 [14.0%]). No COVID-19–related TEAEs occurred. Table 3 shows a summary of AESI. Anemia (zanubrutinib vs. ibrutinib, 31.1% vs. 39.5%), atrial fibrillation/flutter (0% vs. 4.7%), infections of any kind (77.8% vs. 79.1%), neutropenia (42.2% vs. 51.2%)"
CHK_329696EEFE40,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,6,2,21,1199,"able 3 shows a summary of AESI. Anemia (zanubrutinib vs. ibrutinib, 31.1% vs. 39.5%), atrial fibrillation/flutter (0% vs. 4.7%), infections of any kind (77.8% vs. 79.1%), neutropenia (42.2% vs. 51.2%), skin cancer (0% vs. 2.3%), and thrombo­ cytopenia (28.9% vs. 34.9%) all occurred less frequently in the zanubrutinib vs. the ibrutinib group. No Grade ≥ 3 atrial fibril­ lation/flutter or hemorrhage occurred in either group. Oppor­ tunistic infections of any grade occurred in 1 patient (2.2%) in the zanubrutinib group vs. 3 (7.0%) in the ibrutinib group (Supplementary Table 6). Discussion The ALPINE study was the first head-to-head comparison of zanubrutinib vs. ibrutinib for treatment of R/R CLL/ SLL [13]. While differences in demographic and baseline Safety The median duration of treatment in the zanubrutinib group was 25.5 months (range, 3.6, 39.2) vs. 23.7 months (range, 0.1, 38.5) in the ibrutinib group. Table 2 summarizes the non- hematologic treatment-emergent AEs (TEAEs) that occurred in ≥ 15% of patients in either treatment group. Upper respi­ ratory tract infection (URTI) occurred in 35.6% vs. 30.2% in the zanubrutinib group vs. ibrutinib group, respectively. Hema­ tologic"
CHK_E1D0E92FBB18,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,6,3,22,1200,"urred in ≥ 15% of patients in either treatment group. Upper respi­ ratory tract infection (URTI) occurred in 35.6% vs. 30.2% in the zanubrutinib group vs. ibrutinib group, respectively. Hema­ tologic TEAEs are reported as pooled terms among the AESI below. Grade ≥ 3 TEAEs occurred in fewer patients in the zanu­ brutinib group vs. the ibrutinib group (29 [64.4%] vs. 31 Table 2 Safety overview in the Chinese subgroup (safety analysis set) TEAEs, n (%) Zanubrutinib (n = 45) Ibrutinib (n = 43) ≥ 1 TEAE 44 (97.8) 42 (97.7) Grade ≥ 3 TEAEs 29 (64.4) 31 (72.1) Serious TEAEs 16 (35.6) 22 (51.2) Leading to dose modification 10 (22.2) 13 (30.2) TEAEs leading to discontinuation 3 (6.7) 6 (14.0) TEAEs leading to death 2 (4.4) 3 (7.0) Non-hematologic TEAEs occurring in ≥ 15% of patients in either arm URTI 16 (35.6) 13 (30.2) Pneumonia 11 (24.4) 13 (30.2) Hyperuricemia 9 (20.0) 10 (23.3) Rash 9 (20.0) 12 (27.9) Hypokalemia 8 (17.8) 5 (11.6) Urinary tract infection 7 (15.6) 3 (7.0) Blood creatinine increased 7 (15.6) 4 (9.3) Diarrhea 6 (13.3) 7 (16.3) Pyrexia 4 (8.9) 7 (16.3) TEAE, treatment-emergent adverse event; URTI, upper respiratory tract infection Table 3 AESI in the Chinese subgroup (safe"
CHK_0FE8419EF120,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,6,4,23,1141,"ncreased 7 (15.6) 4 (9.3) Diarrhea 6 (13.3) 7 (16.3) Pyrexia 4 (8.9) 7 (16.3) TEAE, treatment-emergent adverse event; URTI, upper respiratory tract infection Table 3 AESI in the Chinese subgroup (safety analysis set) AESI, n (%)a Any grade Grade ≥ 3 Zanubrutinib (n = 45) Ibrutinib (n = 43) Zanubrutinib (n = 45) Ibrutinib (n = 43) Any AESI 40 (88.9) 41 (95.3) 24 (53.3) 27 (62.8) Anemia 14 (31.1) 17 (39.5) 1 (2.2) 1 (2.3) Atrial fibrillation/flutter 0 2 (4.7) 0 0 Hemorrhage 22 (48.9) 15 (34.9) 0 0 Major hemorrhage 0 0 0 0 Hypertension 7 (15.6) 6 (14.0) 2 (4.4) 2 (4.7) Infections 35 (77.8) 34 (79.1) 14 (31.1) 16 (37.2) Opportunistic infections 1 (2.2) 3 (7.0) 1 (2.2) 1 (2.3) Neutropenia 19 (42.2) 22 (51.2) 11 (24.4) 13 (30.2) Second primary malignancies 0 5 (11.6) 0 5 (11.6) Skin cancers 0 1 (2.3) 0 1 (2.3) Thrombocytopenia 13 (28.9) 15 (34.9) 2 (4.4) 5 (11.6) aSpecific related Medical Dictionary for Regulatory Activities preferred terms were pooled for each AESI category and summarized; a sum­ mary of AESI categories and search criteria can be found in the Supplemental Methods AESI, adverse events of special interest 1 3 4188"
CHK_AE4EA529860E,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,1,24,1200,"Annals of Hematology (2024) 103:4183–4191 treatment failure were also improved with zanubrutinib vs. ibrutinib in the Chinese population. Zanubrutinib was well tolerated and had an improved safety profile over ibrutinib in both the full study popula­ tion and patients enrolled in China. The rate of AEs leading to treatment discontinuation was lower with zanubrutinib vs. ibrutinib in the Chinese subgroup. While both the Chi­ nese and the full populations showed lower rates of atrial fibrillation/flutter in the zanubrutinib group vs. the ibru­ tinib group, there were also fewer instances of both atrial fibrillation/flutter and hypertension in the Chinese vs. the full population. There were no instances of major hemor­ rhage in the Chinese population vs. 4% in both zanubrutinib and ibrutinib arms in the full population. Compared with the full population, a higher proportion of patients in the Chinese subgroup experienced adverse events of infections (full population: zanubrutinib, 71.3% and ibrutinib, 73.1% [13]; Chinese subgroup: zanubrutinib, 77.8% and ibrutinib, 79.1%). No COVID-19–related TEAEs were reported in the Chinese subgroup as of the data cutoff date. In the full popu­ lat"
CHK_274F000FD13F,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,2,25,1200,"nd ibrutinib, 73.1% [13]; Chinese subgroup: zanubrutinib, 77.8% and ibrutinib, 79.1%). No COVID-19–related TEAEs were reported in the Chinese subgroup as of the data cutoff date. In the full popu­ lation, 93 patients (28.7%) receiving zanubrutinib and 70 patients (21.6%) receiving ibrutinib reported any COVID- 19–related TEAE including COVID-19, COVID-19 pneu­ monia, post-acute COVID-19 syndrome, and suspected COVID-19 [13]. No cardiac disorders leading to death occurred in either group in the Chinese population. The low number of car­ diac events in Chinese patients was likely due to the small number of patients in the subgroup but may also be related to patients being younger and having a favorable cardiac risk profile at baseline, such as low body mass index, low frequency of hypertension, and low frequency of diabetes [19]. There were also no second primary malignancies in the zanubrutinib group vs. 5 (11.6%) in the ibrutinib group in the Chinese population. Other notable differences included a lower incidence of skin cancer and higher incidences of URTI, neutropenia, and thrombocytopenia in the Chinese vs. full population, regardless of treatment group. While the safety profil"
CHK_74F31ECDFED2,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,3,26,1200,"es included a lower incidence of skin cancer and higher incidences of URTI, neutropenia, and thrombocytopenia in the Chinese vs. full population, regardless of treatment group. While the safety profile in the Chinese subgroup may have been slightly different than that in the global population, perhaps attributable to differences in baseline characteristics and disease background, the overall results suggest that zanu­ brutinib was more tolerable than ibrutinib in the Chinese population, consistent with findings in the rest of the world. Limitations to the interpretation of this analysis include a Chinese subgroup size that was not powered to draw statisti­ cal conclusions and the need for more time to fully evaluate the OS and PFS findings. characteristics were evident between Chinese patients and the intent-to-treat population of ALPINE, efficacy and safety findings were largely consistent between the 2 groups. In comparison with the full population of the ALPINE study, the demographic and disease characteristics in the Chinese population had some notable differences. Chinese patients who participated in ALPINE were younger (median age, 60.5 years) than those in the overall popula"
CHK_C5BE06D745FE,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,4,27,1200,"c and disease characteristics in the Chinese population had some notable differences. Chinese patients who participated in ALPINE were younger (median age, 60.5 years) than those in the overall population (median age, 67 years) [13], which is congruent with published data [4, 5]. This is relevant as younger patients with CLL tend to have longer OS than their older counterparts. However, relapse rates are higher in younger patients [4], and the rec­ ommended treatment for younger patients differs from that for older patients [2]. Additionally, a higher proportion of Chinese vs. full-population patients had a higher disease stage (55.6% vs. 42.9% with Binet stage C or Ann Arbor stage III or IV), which aligns with published data on CLL in Chinese vs. European populations [3]. Chinese patients also had a higher presence of del(17p) or TP53 mutations (33.3%) compared with the full population (23.0%), which is important because both factors can influence response to therapy and prognosis [5]. Prior treatment with alkylating agents may have contributed to the greater percentage of TP53 mutations in the Chinese population [18], as a higher percentage of patients in the Chinese population ("
CHK_BD2F68B8807C,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,5,28,1200,". Prior treatment with alkylating agents may have contributed to the greater percentage of TP53 mutations in the Chinese population [18], as a higher percentage of patients in the Chinese population (94.4%) were previously treated with alkylating agents (excluding bendamustine) vs. the full population (81.6%) [13]. Other previous treatment regimens also differed between the pop­ ulations, including a lower proportion of Chinese patients previously treated with anti-CD20 antibodies (42.2%) and bendamustine (2.2%) compared with the full population (83.3% and 27.3%, respectively). Despite differences in demographic and disease charac­ teristics between the Chinese population subgroup and the overall population of ALPINE, efficacy results consistently favored zanubrutinib over ibrutinib in both populations. The median follow-up of 25.3 months in the Chinese population was shorter than that in the full population (29.6 months [13]) because patients enrolled in China joined the ALPINE study later than those in the rest of the world. Nonetheless, in both populations, the ORR was higher in the zanubruti­ nib vs. ibrutinib group (ORR by INV: Chinese, 80.9% vs. 72.1%; full, 83.5% vs. 74.2%)."
CHK_CD8094A67B8A,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,7,6,29,769,"later than those in the rest of the world. Nonetheless, in both populations, the ORR was higher in the zanubruti­ nib vs. ibrutinib group (ORR by INV: Chinese, 80.9% vs. 72.1%; full, 83.5% vs. 74.2%). PFS rates by both INV and IRC were also higher in the zanubrutinib group vs. the ibru­ tinib group in both the Chinese population and the overall population. The PFS rate with zanubrutinib vs. ibrutinib at 24 months in the Chinese population was 84.1% vs. 55.8%, while in the full population, it was 78.4% vs. 65.9%. Addi­ tionally, in the subset of patients with del(17p)/TP53 muta­ tion, PFS was favorable in the zanubrutinib group for both the Chinese (HR [INV], 0.49) and the full (HR [INV], 0.53) populations. Other endpoints such as OS, DoR, and time to 1 3 4189"
CHK_66AF7C7FA54C,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,8,1,30,1200,"Annals of Hematology (2024) 103:4183–4191 Z.W., X.Z., Z.S., F.L., D.Y., and J.W. have nothing to disclose. L.Q. participates in speaker’s bureaus with BeiGene, Janssen, Roche, As­ traZeneca, and Takeda. Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons. org/licenses/by/4.0/. References 1. Ou Y, Long Y, Ji L et al (2022) Trends in disease burden of chronic lymphocytic leukemia at the global, regional, and national leve"
CHK_3F6CA759195E,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,8,2,31,1200,"e, visit http://creativecommons. org/licenses/by/4.0/. References 1. Ou Y, Long Y, Ji L et al (2022) Trends in disease burden of chronic lymphocytic leukemia at the global, regional, and national levels from 1990 to 2019, and projections until 2030: a population- based epidemiologic study. Front Oncol 12:840616 2. Zelenetz AD, Gordon LI, Wierda WG et al (2015) Chronic lym­ phocytic leukemia/small lymphocytic lymphoma, version 1.2015. J Natl Compr Canc Netw 13(3):326–362 3. Gale RP (2022) Chronic lymphocytic leukemia in China. Chin Med J (Engl) 135(8):883–886 4. Tian Z, Liu M, Fang X et al (2022) Distinct age-related clinical features and risk assessment in Chinese with chronic lymphocytic leukemia. Front Oncol 12:885150 5. Hallek M, Al-Sawaf O (2021) Chronic lymphocytic leukemia: 2022 update on diagnostic and therapeutic procedures. Am J Hematol 96(12):1679–1705 6. Chan TS, Lee YS, Del Giudice I et al (2017) Clinicopathological features and outcome of chronic lymphocytic leukaemia in Chi­ nese patients. Oncotarget 8(15):25455–25468 7. Stefaniuk P, Onyszczuk J, Szymczyk A, Podhorecka M (2021) Therapeutic options for patients with TP53 deficient chronic lymphocytic leukemia: narrativ"
